anime_id,title,genre,Score
49936,Soukou Kihei Votoms: Case;Irvine - Tenmatsu,"Comedy, Sci-Fi, Ecchi",Unknown
49938,Ame wo Tsugeru Hyouryuu Danchi,Fantasy,6.44
49939,Petit Seka,Comedy,6.28
49942,Tales of Luminaria: The Fateful Crossroad,Fantasy,Unknown
49943,Cosplay Change: Pure-kei Joshidaisei no Kiken na Seiheki,Hentai,Unknown
49944,Shishunki no Obenkyou,Hentai,Unknown
49945,Girls Rush The Animation,Hentai,Unknown
49948,Kono Kaisha... Nanika Okashii!,Hentai,Unknown
49952,Wo Qi Ku Le Baiwan Xiulian Zhe,Fantasy,Unknown
49956,Changbaekhan Eolkuldeul,"Award Winning, Drama",Unknown
49963,Kick & Slide: Kids B Happy no Ambassador wo Sagase!,,Unknown
49969,Tribe Nine,"Sci-Fi, Sports",Unknown
49975,Heroes,Sports,Unknown
49978,Candy Caries,Fantasy,7.63
49979,Akuyaku Reijou nanode Last Boss wo Kattemimashita,"Comedy, Fantasy, Romance",Unknown
49980,Sugar Apple Fairy Tale,"Adventure, Drama, Fantasy, Romance",Unknown
49981,"Kimi to Boku no Saigo no Senjou, Aruiwa Sekai ga Hajimaru Seisen Season II","Action, Fantasy, Romance",Unknown
49982,Geu Yeoreum,"Drama, Girls Love",Unknown
49985,Zhen Dao Ge: Tebie Pian,Action,Unknown
49987,Papa Katsu!,Hentai,6.28
49989,Yamitsuki Pheromone The Animation,Hentai,6.3
49991,Yankee Hamster Season 2,Comedy,Unknown
50001,Tom to Jerry,Comedy,6.5
50002,Edens Zero 2nd Season,"Action, Adventure, Fantasy, Sci-Fi",Unknown
50010,Meitantei Conan: Hannin no Hanzawa-san,"Comedy, Mystery",Unknown
50012,Meitantei Conan: Zero no Tea Time,"Mystery, Slice of Life",Unknown
50021,Dou Shen Ji,Sci-Fi,Unknown
50025,Huanmeng Shan Hai Yao,Fantasy,Unknown
50046,Yami Shibai: Furuido,"Avant Garde, Horror",Unknown
50049,Jinguizi,Adventure,Unknown
50050,Da Erduo Tu Tu: Meishi Kuangxiangqu,"Comedy, Gourmet",Unknown
50051,Abandon: 100 Nuki Shinai to Derarenai Fushigi na Kyoushitsu,Hentai,Unknown
50052,Neko Jockey 2nd Season,Comedy,Unknown
50060,Shadowverse Flame,Fantasy,Unknown
50064,Yukidoke wo Kiite,,Unknown
50084,Kidou Senshi Gundam UC: Zenwa Digest - Banagher no Tabiji,Sci-Fi,7.4
50090,Inko Colors the Animation 2,"Adventure, Slice of Life",Unknown
50094,Lupin III: Part 6 - Jidai,"Action, Adventure, Comedy, Mystery",6.79
50099,Shin Tennis no Oujisama: U-17 World Cup,Sports,Unknown
50105,Shiguang Zhaoxiangguan de Richang,Comedy,Unknown
50110,Kata no Ato,Girls Love,6.87
50111,OTMGirls no Yokiyoki Channel: Birthday Special Story,"Comedy, Slice of Life",7.76
50114,Yuan Zun,"Action, Adventure, Fantasy",Unknown
50120,Partner-ui Yeong-yeog,"Boys Love, Erotica",Unknown
50136,Sharedol,,Unknown
50137,Omoide,"Sci-Fi, Slice of Life",Unknown
50139,Disney Twisted-Wonderland The Animation: Episode of Heartslabyul,Fantasy,5.57
50141,Yoshida Katsuko no Yabai wa! SDGs: Araburu! Trouble! Sustainable!,Comedy,Unknown
50142,Konu to Tanoshii Otomodachi,Slice of Life,Unknown
50156,Himitsu no Kichi,Hentai,Unknown
50158,Ugoku Ehon: Miyoko-san no Monogatari,,Unknown
50159,Zombieland Saga Movie: Yumeginga Paradise,"Comedy, Supernatural",Unknown
50160,Kingdom 4th Season,Action,Unknown
50161,Anehame: Ore no Hatsukoi ga Jisshi na Wake ga Nai,Hentai,Unknown
50168,Tian Yan Chuanqi,"Adventure, Fantasy",Unknown
50172,Mob Psycho 100 III,"Action, Comedy, Supernatural",Unknown
50175,"Yuusha, Yamemasu","Action, Adventure, Comedy, Fantasy",Unknown
50176,Cybervenus FeiFei,"Avant Garde, Sci-Fi",Unknown
50183,Blue Giant,,Unknown
50184,Seiken Gakuin no Makentsukai,"Action, Fantasy",5.56
50185,Ryman's Club,Sports,6.23
50191,"Youkai Watch ♪ Movie 7: Keita to Orecchi no Deai Hen da Nyan ♪ Wa, Watakushi mo ♪♪","Comedy, Supernatural",6.75
50192,Akane wa Tsumare Somerareru,Hentai,7.25
50193,Motto! Majime ni Fumajime Kaiketsu Zorori 3rd Season,"Adventure, Comedy",6.42
50194,Xian Zun Naiba Dang Zhuixu,"Action, Comedy, Fantasy",Unknown
50197,"Ijiranaide, Nagatoro-san 2nd Attack","Comedy, Romance",Unknown
50201,Namui BL Manhwa Animation,"Boys Love, Comedy, Drama",Unknown
50203,Love Live! Superstar!! 2nd Season,Slice of Life,6.82
50204,Tokyo 24-ku,"Mystery, Sci-Fi",Unknown
50205,Arknights: Prelude to Dawn,"Action, Fantasy",Unknown
50206,Takano Kousaten,"Award Winning, Slice of Life",Unknown
50207,Fanren Xiu Xian Chuan 2nd Season,"Action, Adventure, Fantasy",Unknown
50208,"3-byougo, Yajuu. Goukon de Sumi ni Ita Kare wa Nikushoku deshita",Hentai,Unknown
50209,Sorairo Utility,Sports,Unknown
50220,Isekai Shoukan wa Nidome desu,"Adventure, Comedy, Fantasy, Romance",Unknown
50221,Shine Post,Drama,Unknown
50232,Hongse Jiangshan: Huangma Fenghuo,,7.35
50233,Zhongguo Hao Gushi,"Action, Drama",Unknown
50234,Cheng Li Laile Liao Yi Tiao Long,Fantasy,Unknown
50235,Long Wu,Fantasy,Unknown
50237,Kyonyuu Elf Oyako Saimin,Hentai,6.62
50240,Da Li Si Rizhi 2nd Season,"Action, Comedy, Fantasy, Mystery",6
50241,Sigh of Sighs,Avant Garde,7.02
50244,Byeoli Bichnaneun Bame,Romance,5.49
50248,Birdie Wing: Golf Girls' Story,Sports,5.65
50249,Leer he Guoguo,"Comedy, Romance",6.38
50250,Chiikawa,Slice of Life,8.03
50251,Taimanin Shiranui: Inyoku no Dorei Shoufu,Hentai,7.51
50258,Tesla Note: Mickey to Oliver no Agent Yousei Kouza,Comedy,6.86
50265,Spy x Family,"Action, Award Winning, Comedy",6.73
50267,Irodorimidori,Slice of Life,Unknown
50271,Hua Jianghu: Bu Liang Ren V,"Drama, Fantasy, Romance",Unknown
50273,Tomodachi Game,Suspense,Unknown
50274,Yao Shen Ji 5th Season,"Action, Adventure, Fantasy, Romance",5.41
50275,Sword Art Online: Progressive Movie - Kuraki Yuuyami no Scherzo,"Action, Adventure, Fantasy, Romance",7.38
50280,Jing: Shuang Cheng,"Action, Adventure, Fantasy",6.91
50281,Delicious Party♡Precure,Action,Unknown
50282,Mazica Party Movie,Fantasy,6.69
50284,Technoroid: Overmind,"Mystery, Sci-Fi",5.91
50285,On Air Dekinai!,Comedy,8.88
50287,Kyuuketsuki Sugu Shinu 2,"Comedy, Fantasy",7.28
50289,Rhythmens,Slice of Life,Unknown
50290,Fudanshi Shoukan: Isekai de Shinjuu ni Hameraremashita 2nd Season,"Boys Love, Fantasy",Unknown
50292,Shouji Li de Huanxiong Xiao Zhen 2nd Season,"Comedy, Slice of Life",6.08
50293,Ruguo Lishi Shi Yiqun Miao 6th Season,Comedy,7.54
50294,Ruguo Lishi Shi Yiqun Miao 7th Season,Comedy,7.5
50295,Bu Bai Chi Hua Shanhai Jing,Comedy,5.36
50296,Ashuai 5th Season,Comedy,Unknown
50297,Ashuai 6th Season,Comedy,Unknown
50299,Ji Gong: Xiang Long Jiang Shi,"Action, Fantasy",Unknown
50300,Tunshi Yongheng,"Action, Fantasy",Unknown
50306,Seirei Gensouki 2,"Action, Adventure, Fantasy, Romance",Unknown
50307,Tonikaku Kawaii 2nd Season,"Comedy, Romance",Unknown
50313,Mini Moni the Movie: Okashi na Daibouken!,"Adventure, Fantasy, Gourmet, Slice of Life",Unknown
50315,Nanatsu no Taizai: Ensa no Edinburgh,"Action, Adventure, Fantasy",6.55
50319,Bonta,"Adventure, Comedy",Unknown
50320,Kunta: Fan Zhuan Xingqiu,"Adventure, Comedy, Sci-Fi",7.24
50321,Zhu Dike: Lanhai Gi Yuan,Adventure,Unknown
50326,Tae-il,"Drama, Slice of Life",6.05
50330,Bungou Stray Dogs 4th Season,"Action, Mystery",Unknown
50336,Nudist Beach ni Shuugaku Ryokou de!! The Animation Special,Hentai,Unknown
50338,Kunoichi Tsubaki no Mune no Uchi,"Action, Comedy",5.93
50339,Kakegurui Twin,"Drama, Mystery, Suspense",6.34
50343,Ni Yian Jian Shen,"Action, Adventure, Fantasy",5.75
50346,Yofukashi no Uta,"Romance, Supernatural",4.69
50347,Sasohan Nyanya,Comedy,Unknown
50348,Peter Grill to Kenja no Jikan: Super Extra,"Comedy, Fantasy, Erotica",Unknown
50360,Mushoku Tensei: Isekai Ittara Honki Dasu - Eris no Goblin Toubatsu,"Adventure, Drama, Fantasy",7.26
50371,Ca' Foscari Cinema,Avant Garde,7.05
50377,My Melody no Ookami-san ni Ki wo Tsukete,,8.32
50378,Renjian Zui Deyi,"Action, Fantasy",7.78
50379,Shoot! Goal to the Future,Sports,8.37
50380,Paripi Koumei,Comedy,Unknown
50383,VERSEⁿ: Episodeⁿ - Kuusou,Fantasy,7.26
50384,Mononogatari,"Action, Supernatural",6.89
50385,One Piece Characters Log,"Action, Adventure, Comedy, Drama",Unknown
50388,Taiko no Tatsujin Anime Ba-Jon!,Comedy,Unknown
50392,Mato Seihei no Slave,"Action, Fantasy, Ecchi",Unknown
50398,Wangu Jian Shen,"Action, Fantasy, Supernatural",6.53
50399,Tian Guan Cifu Er,"Action, Adventure, Drama, Fantasy",Unknown
50400,Wo Jia Da Shixiong You Dian Kaopu,"Action, Adventure, Comedy",8.46
50401,Hanhua Riji 3rd Season,"Comedy, Supernatural",5.81
50403,Liang Bu Yi 2nd Season,"Comedy, Romance",8.06
50404,Xian Wang de Richang Shenghuo 3,"Adventure, Comedy, Fantasy",7.48
50405,Tianbao Fuyao Lu 3rd Season,"Action, Adventure, Comedy, Fantasy, Mystery",Unknown
50406,Yuan Long 3rd Season,"Action, Adventure, Fantasy",Unknown
50407,Wu Shan Wu Xing: Xichuan Huan Zi Lin,"Action, Fantasy, Supernatural",Unknown
50410,One Piece Film: Red,"Action, Adventure, Award Winning, Comedy, Drama, Fantasy",Unknown
50411,Xiao Mo Tou Baolu La!,Comedy,8.08
50414,Ensemble Stars!! Road to Show!!,,Unknown
50415,Kowarekake no Orgel: Manner Movie,Comedy,6.03
50416,Skip to Loafer,Drama,6.31
50418,Ninjala (TV),Action,7.53
50419,Gudetama: Muhou Chitai de Jiyuu mo Fujiyuu,Comedy,8.08
50421,Shi Cao Lao Long Bei Guan Yi E Long Zhi Ming,"Adventure, Comedy, Fantasy",Unknown
50425,"Fuufu Ijou, Koibito Miman.",Romance,7.25
50427,Ikuta no Kita,"Adventure, Award Winning, Fantasy, Suspense",7.82
50429,Aiyou de Mishi,"Mystery, Suspense",7.19
50430,Wo de Yi Jie Zhi Lu,"Action, Adventure, Comedy, Fantasy",6.11
50431,Xiling Jiyuan,"Action, Comedy, Sci-Fi",6.03
50432,Wuxian Shijie,"Action, Fantasy, Supernatural",6.63
50433,Jun You Yun,"Action, Adventure, Fantasy",5.87
50434,Ero Ishi: Seijun Bishoujo wo Kotoba Takumi ni Hametai Houdai,Hentai,Unknown
50435,Sei Dorei Gakuen 2,Hentai,7.45
50436,"Otaku ni Yasashii Gal toka, Kyonyuu no Osananajimi toka.",Hentai,8.5
50438,Yatogame-chan Kansatsu Nikki Yonsatsume,Comedy,6.23
50439,Hei Men,Sci-Fi,Unknown
50440,Banshou Shaonian,Action,6.52
50441,Qian Cong Shou,"Action, Fantasy, Sci-Fi",6.91
50443,Shikong Zhi Xi,Action,8.09
50444,Yong Sheng,"Action, Adventure, Fantasy",7.63
50445,San Ti,Sci-Fi,6.69
50446,Changye Kaita Zhe,"Action, Fantasy",6.93
50452,Hei He,"Action, Suspense",6.5
50458,Jiaonang Jihua,Sci-Fi,6.77
50461,Otome Game Sekai wa Mob ni Kibishii Sekai desu,"Fantasy, Romance",7.15
50462,Jiyi Guanli Ju,"Action, Mystery",Unknown
50469,Showtime! Uta no Oneesan datte Shitai 2,Hentai,Unknown
50470,Kami Kuzu☆Idol,"Comedy, Supernatural",7.49
50473,Kidou Senshi Gundam 00 CB Chara,Comedy,Unknown
50474,Saihate no Paladin: Michiyuki,"Action, Adventure, Fantasy",7.66
50475,86 Part 2 Recaps,"Drama, Sci-Fi",5.05
50481,"Eiyuuou, Bu wo Kiwameru Tame Tenseisu: Soshite, Sekai Saikyou no Minarai Kishi♀","Action, Fantasy",Unknown
50487,Kimi wa Yasashiku Netorareru The Animation,Hentai,5.57
50488,Garden: Takamine-ke no Nirinka - The Animation,Hentai,5.29
50495,Garugaku. II: Lucky Stars,,Unknown
50501,Jian Yu Feng Yun,"Action, Adventure, Fantasy",Unknown
50503,Condom Battler Gorou: Revive,Action,Unknown
50510,Chinzei Hachirou Tametomo (2021),"Action, Adventure, Comedy",Unknown
50515,Artiswitch Picture Drama,"Slice of Life, Supernatural",Unknown
50521,Shenyi Jiu Xiaojie,"Fantasy, Romance",Unknown
50522,Teikou Penguin (TV),,Unknown
50526,Megaton-kyuu Musashi Pilot,Sci-Fi,Unknown
50528,Golden Kamuy 4th Season,"Action, Adventure",7.16
50529,Kiyoneko,Comedy,6.84
50532,Boku no Hero Academia the Movie 3: World Heroes' Mission - Tabidachi,Action,6.14
50535,Toon Blast,Adventure,Unknown
50537,Bai Yao Pu 3rd Season,"Adventure, Mystery, Supernatural",Unknown
50538,Lian Qi Lianle 3000 Nian,"Action, Adventure, Comedy, Fantasy",7.62
50539,Xing Yuan Zhi Zhu,"Action, Fantasy",6.79
50544,Long She Yanyi,Action,5.8
50549,Bubble,"Action, Sci-Fi",6.33
50552,Yowamushi Pedal: Limit Break,Sports,Unknown
50553,Yaneura no Rudger,Fantasy,Unknown
50559,Megaton-kyuu Musashi 2nd Season,Sci-Fi,Unknown
50562,Crayon Shin-chan Movie 30: Mononoke Ninja Chinpuuden,"Adventure, Comedy",Unknown
50565,Bing Zhu Qi Hun,"Action, Adventure, Fantasy",Unknown
50571,Zanting! Rang Wo Cha Gonglue,"Comedy, Fantasy",6.4
50572,Hua Kaizhang Meili,"Comedy, Sci-Fi",7.34
50575,Huang Yan,"Romance, Suspense",6.85
50581,Binghuo Mochu,"Action, Adventure, Fantasy",Unknown
50582,Nanatsu no Maken ga Shihai suru,"Action, Fantasy",6.1
50583,Buta no Liver wa Kanetsu Shiro,"Adventure, Fantasy",Unknown
50586,Migi to Dali,"Comedy, Mystery, Suspense",6.3
50587,Gridman Universe,Sci-Fi,7.7
50588,Wan Yu Feng Shen,"Action, Fantasy",Unknown
50590,Koukyuu no Karasu,"Fantasy, Mystery",5.63
50593,"Natsu e no Tunnel, Sayonara no Deguchi","Drama, Mystery, Romance, Supernatural",Unknown
50594,Suzume no Tojimari,"Adventure, Supernatural",Unknown
50597,Massara,Slice of Life,6.85
50598,Aggressive Retsuko (ONA) 5th Season,,Unknown
50599,Yami Shibai 10,"Avant Garde, Horror, Supernatural",Unknown
50600,Insect Land,Slice of Life,Unknown
50602,Spy x Family Part 2,"Action, Comedy",Unknown
50603,Shanshen Yu Xiaozao,"Fantasy, Romance",Unknown
50604,Huan You Lieren,"Adventure, Sci-Fi",6.4
50606,Ayakashi Triangle,"Action, Comedy, Romance, Supernatural, Ecchi",Unknown
50607,Yu☆Gi☆Oh! Go Rush!!,"Action, Fantasy",6.41
50608,Tokyo Revengers: Seiya Kessen-hen,"Action, Drama",Unknown
50612,Dr. Stone: Ryuusui,"Adventure, Comedy, Sci-Fi",Unknown
50613,Rurouni Kenshin: Meiji Kenkaku Romantan (2023),Action,7.3
50621,Oni no Hanayome wa Taberaretai,"Romance, Supernatural",Unknown
50622,Kemonokko Tsuushin: The Animation,Hentai,Unknown
50629,Shaonian Ge Xing: Feng Hua Xue Yue Pian Part 2,"Action, Adventure, Mystery",5.37
50631,"Komi-san wa, Comyushou desu. 2nd Season",Comedy,6.31
50633,Jiandao Di Yi Xian,,7.02
50634,Love Me: Kaede to Suzu The Animation,Hentai,Unknown
50636,Li Ba Shanhe Xi Zitang,"Action, Fantasy",Unknown
50638,Muv-Luv Alternative 2nd Season,"Drama, Sci-Fi",5.79
50640,Suteki na Okurimono,"Romance, Supernatural",Unknown
50644,Shijian Qiutu,"Action, Sci-Fi, Supernatural",Unknown
50647,Zhen Wu Dianfeng,"Action, Adventure, Fantasy",5.68
50652,Tsundere Akuyaku Reijou Liselotte to Jikkyou no Endou-kun to Kaisetsu no Kobayashi-san,"Comedy, Fantasy, Romance",Unknown
50653,Odd Taxi Movie: In the Woods,"Drama, Mystery, Suspense",6.11
50654,Yamitsuki Mura: Melty Limit The Animation,Hentai,Unknown
50657,Feng Qi Luoyang: Shen Ji Shaonian,"Action, Adventure, Fantasy",7.38
50662,Keroro Gunsou x No More Eiga Dorobou,Comedy,Unknown
50663,Poputepipikku 2nd Season,Comedy,6.21
50664,Saihate no Paladin: Tetsusabi no Yama no Ou,"Action, Adventure, Fantasy",6.79
50667,Xingchen Bian: Po Tian Mi Ju,"Action, Adventure, Fantasy, Romance",6.23
50668,Mahoutsukai no Yoru,"Mystery, Supernatural",6.47
50672,Sasaki to Miyano: Koi ni Kizuku Mae no Chotto Shita Hanashi.,Boys Love,8.4
50673,Pokemon (2019): Kami to Yobareshi Arceus,"Action, Adventure, Comedy, Fantasy",Unknown
50675,Soukyuu no Fafner: Dead Aggressor - Behind the Line,Sci-Fi,Unknown
50678,Kyoukai Senki Part 2,Sci-Fi,Unknown
50681,Baby-Hamitang,,Unknown
50685,Kaginado Season 2,Comedy,6.5
50687,Pochi Hana,Slice of Life,7.57
50689,The Missing 8,Sci-Fi,Unknown
50691,Hentatsu (TV): Oomisoka Tokubetsu-ban,Comedy,Unknown
50694,Summer Pockets,"Drama, Romance",Unknown
50695,MF Ghost,Drama,Unknown
50696,One Piece: Barto no Himitsu no Heya!,"Action, Adventure, Fantasy",6.8
50699,Earth Symphony: Hikari to Mizu ga Kanaderu Sora no Monogatari,,6.7
50703,Wo Jiao MT: Guilai,"Adventure, Comedy",Unknown
50709,Lycoris Recoil,Action,5.92
50710,Urusei Yatsura (2022),"Comedy, Romance, Sci-Fi",Unknown
50713,Mahouka Koukou no Rettousei 3rd Season,"Action, Fantasy, Romance, Sci-Fi",Unknown
50727,Tezuka Chara Ugokashite Mimashita,Fantasy,8.05
50738,"Slime Taoshite 300-nen, Shiranai Uchi ni Level Max ni Nattemashita: Sono Ni","Comedy, Fantasy",5.42
50739,Otonari no Tenshi-sama ni Itsunomanika Dame Ningen ni Sareteita Ken,Romance,Unknown
50746,Zoku Zou no Senaka: Baton Touch,"Drama, Slice of Life",7.21
50754,Radio Wave,Avant Garde,8.17
50760,Teppen!!!!!!!!!!!!!!!,Comedy,5.7
50768,Vanitas no Karte: En Route Pour le Gévaudan,"Action, Fantasy, Mystery",6.28
50770,Vanitas no Karte: Le Chemin Parcouru Depuis la Rencontre,"Action, Fantasy, Mystery",6.83
50789,Jantama Pong☆,Comedy,Unknown
50790,Maji de Wakaru! Waccha PriMagi Gakuen,Comedy,5.89
50794,Yi Shijie Zhongyao Pu 2nd Season,"Drama, Fantasy",7.06
50796,Kimi wa Houkago Insomnia,Romance,6.04
50797,Mao Xian Dong De Shou!,"Comedy, Slice of Life",Unknown
50799,Oshiri Tantei 6th Season,"Comedy, Fantasy, Mystery",7.36
50803,Jaku-Chara Tomozaki-kun 2nd Stage,"Drama, Romance",8.35
50804,Inkou Kyoushi no Sai* Seikatsu Shidouroku,,6.02
50810,Mao Zhi Ming Episode 5.5,"Comedy, Fantasy",6.39
50840,Metamon to!,Comedy,Unknown
50841,Mei Chuxi De Yinyangshi Yijia 3,"Comedy, Slice of Life, Supernatural",6.18
50842,Wo Jia Da Shixiong Naozi You Keng: Tebie Pian,Comedy,7.29
50845,"Kumo no Ue wa Itsumo, Hare","Drama, Slice of Life",Unknown
50846,New Initial D Movie: Battle Digest,,Unknown
50848,Ojamajo Doremi: Honobono Gekijou,Comedy,5.21
50849,Jing Cui Xian Zun,"Action, Adventure, Fantasy",Unknown
50854,"Benriya Saitou-san, Isekai ni Iku","Adventure, Comedy, Fantasy",6.59
50855,"Yamato yo, Towa ni: Rebel 3199","Action, Drama, Sci-Fi",Unknown
50862,Estab-Life: Great Escape,Sci-Fi,5.93
50864,Ooyukiumi no Kaina,"Adventure, Drama, Fantasy",Unknown
50869,Kami wa Game ni Ueteiru.,"Fantasy, Suspense",5.99
50871,Alice Gear Aegis Expansion,"Action, Sci-Fi",Unknown
50872,Honekami,"Adventure, Slice of Life",5.63
50880,Kobitos,"Comedy, Fantasy",6.54
50882,Selepro-chan! Gekijou,Comedy,6.11
50891,Hoshi no Samidare,"Action, Supernatural",Unknown
50905,Tensai Ouji no Akaji Kokka Saisei Jutsu: Short Drama Specials,"Comedy, Slice of Life",Unknown
50916,Arifureta Shokugyou de Sekai Saikyou: Arifureta Yorimichi de Sekai Saikyou,,5.3
50917,Prima Doll,"Sci-Fi, Slice of Life",Unknown
50919,Princess Principal: Crown Handler 2 - Revealing Reviews,Mystery,Unknown
50920,Shi Shaoxia Ganjue Hao Gudan,"Action, Comedy",Unknown
50923,Mushikaburi-hime,"Drama, Romance",Unknown
50925,Zhu Tian Ji,"Action, Adventure, Fantasy",6.52
50930,Kumichou Musume to Sewagakari Picture Drama,Comedy,Unknown
50932,Saikyou Onmyouji no Isekai Tenseiki,"Action, Adventure, Fantasy",Unknown
50934,Stars*Collection!,Comedy,5.83
50938,Minna no Tonio-chan: Fuck the World,Avant Garde,Unknown
50953,Bastard!! Ankoku no Hakaishin (ONA),,7.4
50955,Onipan!,"Comedy, Fantasy",Unknown
50958,Doukyuusei Remake The Animation,Hentai,Unknown
50963,Delicious Party♡Precure Movie: Yume Miru Oko-sama Lunch!,Action,6.45
50970,Bukusuta The World,Comedy,Unknown
50972,Mousou Kagaku Series: Wandaba Style - Mix Juice no Tsukurikata,"Comedy, Sci-Fi",Unknown
50983,American Rabbit no Bouken,"Adventure, Comedy, Fantasy",Unknown
50985,Chimimo,"Comedy, Supernatural",Unknown
50993,Shiyakusho,Slice of Life,5.79
50995,Zenryoku Usagi (2023),Comedy,Unknown
50997,Ma-eum-uisoli Season 2,"Comedy, Slice of Life",Unknown
50998,Ma-eum-uisoli Season 3,"Comedy, Slice of Life",Unknown
50999,Extreme Hearts,"Sci-Fi, Sports",Unknown
51000,Mao Zhi Ming Specials,Comedy,Unknown
51006,Goyang-i Ibsog-eulo Ttwieodeulda,"Drama, Fantasy",Unknown
51008,"Kawaru Machi, Kawareru Machi, Ishinomaki feat. Jun","Drama, Fantasy",Unknown
51009,Jujutsu Kaisen 2nd Season,"Action, Supernatural",Unknown
51013,A Ripple in Time,,Unknown
51018,Pochama Sweets,Comedy,Unknown
51019,Kimetsu no Yaiba: Katanakaji no Sato-hen,"Action, Supernatural",Unknown
51020,Helck,"Action, Fantasy",Unknown
51036,Otome Game no Hametsu Flag shika Nai Akuyaku Reijou ni Tensei shiteshimatta... Voice Drama,"Comedy, Fantasy",7.36
51037,Duel Masters King Max,"Action, Adventure, Comedy, Fantasy",Unknown
51038,Doupo Cangqiong: Yuanqi,,Unknown
51039,Doupo Cangqiong: Nian Fan,"Action, Adventure, Fantasy",Unknown
51051,Dreamland,Avant Garde,Unknown
51064,Kuro no Shoukanshi,"Action, Adventure, Fantasy",Unknown
51065,Sazanami Soushi ni Junketsu wo Sasagu,Hentai,Unknown
51071,Pukkulapottas to Mori no Jikan,"Award Winning, Slice of Life",7.35
51078,11:08,,Unknown
51085,Kyojin no Hoshi: Tokubetsu-hen - Hanagata Mitsuru,"Drama, Sports",Unknown
51086,The Kabocha Wine: Ore to Aitsu no Shinkon Ryokou!?,"Comedy, Romance",Unknown
51088,Eroriman,Hentai,Unknown
51092,Yuurei Deco,Sci-Fi,Unknown
51095,AEON,Avant Garde,Unknown
51096,Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e 2nd Season,"Drama, Suspense",Unknown
51097,MahoYome Specials,,Unknown
51098,Shinobi no Ittoki,Action,Unknown
51105,NieR:Automata Ver1.1a,"Action, Fantasy, Sci-Fi",7.76
51116,Kagami no Kojou,"Drama, Fantasy, Mystery",6.9
51119,Grisaia: Phantom Trigger,Action,6.85
51121,Kamen Rider Saber & Kamen Rider Zero-One Manner Movie,Comedy,Unknown
51122,Ookami to Koushinryou: Merchant Meets the Wise Wolf,"Adventure, Drama, Romance, Supernatural",6.83
51123,InaDan Gag Gaiden,Comedy,Unknown
51125,Inamori Asuto no Soccer Kyoushitsu,Sports,7.67
51128,Noumin Kanren no Skill bakka Agetetara Nazeka Tsuyoku Natta.,"Action, Adventure, Fantasy",6.31
51131,Qi Jie Diyi Xian,"Action, Adventure, Fantasy",6.21
51132,Akachan Honbuchou 2nd Season,Comedy,6
51135,"Kanojo, Okarishimasu: Date Movie",Romance,5.73
51139,Kizuna no Allele,,6.6
51144,Seikimatsu Densetsu: Wonderful Tatsunoko Land,"Adventure, Comedy",7.13
51145,Pokemon Legends Arceus: Yuki Hodo Kishi Futaai,"Action, Adventure, Fantasy",6.48
51147,Idol Bu Show Movie,,Unknown
51149,Golden Douga Gekijou Specials,Comedy,5.57
